patch_addr,mem_old,patch
0xbbf9e7,90E81D73E369,FF1588885801
0xbbfabd,90E84772E369,FF1588885801
0xbc00f7,90E80D6CE369,FF1588885801
0xbc01a5,90E85F6BE369,FF1588885801
0xbc023d,90E8C76AE369,FF1588885801
0xbc02f0,90E8146AE369,FF1588885801
0xbc109c,90E80159E369,FF1510885801
0xbc123c,90E86157E369,FF1510885801
0xbc1376,90E82756E369,FF1510885801
0xbc1456,90E84755E369,FF1510885801
0xbc1a15,90E8884FE369,FF1510885801
0xbc1d17,90E8864CE369,FF1510885801
0xbc1def,90E8AE4BE369,FF1510885801
0xbc252c,90E8CEC54875,FF1514835801
0xbc254d,90E82DC54875,FF1540835801
0xbc26c8,90E832C44875,FF1514835801
0xbc26e6,90E894C34875,FF1540835801
0xbc27cf,90E8ABC24875,FF1540835801
0xbc2879,90E801C24875,FF1540835801
0xbc28c4,90E836C24875,FF1514835801
0xbc2912,90E8E8C14875,FF1514835801
0xbc2980,90E87AC14875,FF1514835801
0xbc29a1,90E8D9C04875,FF1540835801
0xbc2a0e,90E88F3FE369,FF1510885801
0xbc2a6c,90E8313FE369,FF1510885801
0xbc2ab7,90E843C04875,FF1514835801
0xbc3068,90E83539E369,FF1510885801
0xbc313e,90E85F38E369,FF1510885801
0xbc39f1,90E81333E369,FF1588885801
0xbc3e73,90E847A34875,FF1508835801
0xbc3e83,90E8C7A34875,FF150C835801
0xbc6311,90E869874875,FF1540835801
0xbc6337,90E8C3874875,FF1514835801
0xbc6356,90E824874875,FF1540835801
0xbc63ee,90E80C874875,FF1514835801
0xbc6498,90E862864875,FF1514835801
0xbc64b8,90E8C2854875,FF1540835801
0xbc65ae,90E84C854875,FF1514835801
0xbc6630,90E8CA844875,FF1514835801
0xbc6655,90E825844875,FF1540835801
0xbc6688,90E872844875,FF1514835801
0xbc87fb,90E8FF624875,FF1514835801
0xbc88c1,90E8B9614875,FF1540835801
0xbc88e7,90E813624875,FF1514835801
0xbc8906,90E874614875,FF1540835801
0xbc895e,90E89C614875,FF1514835801
0xbc899b,90E85F614875,FF1514835801
0xbc8a68,90E892604875,FF1514835801
0xbc8a88,90E8F25F4875,FF1540835801
0xbc8ac4,90E836604875,FF1514835801
0xbc8b7e,90E87C5F4875,FF1514835801
0xbc8bee,90E80C5F4875,FF1514835801
0xbc8c70,90E88A5E4875,FF1514835801
0xbc8c95,90E8E55D4875,FF1540835801
0xbc8cc8,90E8325E4875,FF1514835801
0xbc8f18,90E8E25B4875,FF1514835801
0xbc8f3d,90E83D5B4875,FF1540835801
0xbc904c,90E82E5A4875,FF1540835801
0xbc9060,90E89A5A4875,FF1514835801
0xbc9a73,90E847474875,FF1508835801
0xbc9a83,90E8C7474875,FF150C835801
0xbca142,90E8681DE369,FF15AC885801
0xbca212,90E868484875,FF1540835801
0xbca286,90E8F4474875,FF1540835801
0xbca396,90E864474875,FF1514835801
0xbca3da,90E8A0464875,FF1540835801
0xbca3f3,90E807474875,FF1514835801
0xbca451,90E8A9464875,FF1514835801
0xbca6b5,90E8987BE269,FF1500875801
0xbca6be,90E9A77EE669,FF2504875801
0xbca6e4,90E8C63A4875,FF1504835801
0xbca745,90E8653A4875,FF1504835801
0xbca844,90E8C60AE369,FF1548875801
0xbca929,90E8E109E369,FF1548875801
0xbcaa99,90E87108E369,FF1548875801
0xbcab7a,90E830364875,FF1504835801
0xbcac6e,90E83C354875,FF1504835801
0xbcacb1,90E8493E4875,FF1514835801
0xbcacdd,90E82D06E369,FF1548875801
0xbcad70,90E89A05E369,FF1548875801
0xbcadb3,90E85705E369,FF1548875801
0xbcb0a1,90E809314875,FF1504835801
0xbcb1b2,90E8F82F4875,FF1504835801
0xbcb1d5,90E8A5384875,FF1540835801
0xbced03,90E8D7264875,FF1578815801
0xbced13,90E837F54775,FF150C835801
0xbced28,90E8E2244875,FF157C815801
0xbcee38,90E86EB6E269,FF154C885801
0xbcee52,90E80EADE269,FF15E0865801
0xbcee6c,90E868AFE269,FF1548885801
0xbcfb6d,90E839A9E269,FF154C885801
0xbcfb7d,90E8E39FE269,FF15E0865801
0xbcfb8d,90E847A2E269,FF1548885801
0xbd03f5,90E885154875,FF1520815801
0xbd0400,90E8DADD4775,FF1524815801
0xbd0448,90E832154875,FF1520815801
0xbd04b7,90E8EF9FE269,FF154C885801
0xbd04eb,90E88F144875,FF1520815801
0xbd05e3,90E8D7DB4775,FF1508835801
0xbd05fd,90E84DDC4775,FF150C835801
0xbd06a0,90E86466E269,FF1588885801
0xbd072d,90E81D2A4875,FF1560815801
0xbd0756,90E864DA4775,FF1508835801
0xbd07bc,90E88EDA4775,FF150C835801
0xbd07f3,90E8E70B4875,FF1578815801
0xbd0803,90E847DA4775,FF150C835801
0xbd0818,90E8F2094875,FF157C815801
0xbd083d,90E80D294875,FF1560815801
0xbd0892,90E818B6E269,FF15AC885801
0xbd0930,90E94D86E469,FF25DC865801
0xbd09f6,90E88785E469,FF15DC865801
0xbd0a36,90E84785E469,FF15DC865801
0xbd0b31,90E9D9A7E269,FF2548875801
0xbd0cde,90E89F82E469,FF15DC865801
0xbd0da5,90E805B1E269,FF15AC885801
0xbd0dd5,90E82F5FE269,FF1588885801
0xbd1106,90E8A4ACE269,FF1568875801
0xbd11de,90E82CA1E269,FF1548875801
0xbd13ec,90E8D657E269,FF156C875801
0xbd14ee,90E8D456E269,FF156C875801
0xbd156d,90E85556E269,FF156C875801
0xbd167d,90E88756E269,FF1588885801
0xbd176c,90E83EA7E269,FF15AC885801
0xbd17ec,90E81855E269,FF1588885801
0xbd1a5f,90E8AB98E269,FF1548875801
0xbd2fe7,90E8C38EE269,FF15AC885801
0xbd336a,90E89A39E269,FF1588885801
0xbd3480,90E9BA13E269,FF25A0875801
0xbd34b4,90E8CF17E269,FF1554875801
0xbd34d0,90E9E15BE469,FF25D8865801
0xbd34e0,90E9C861E469,FF25D4865801
0xbd3510,90E87317E269,FF1554875801
0xbd3544,90E83F17E269,FF1554875801
0xbd35d0,90E8B316E269,FF1554875801
0xbd376f,90E8B5D2E169,FF15B8875801
0xbd3788,90E807D6E169,FF1560875801
0xbd37b0,90E895DCE169,FF1574875801
0xbd37d0,90E8D0CEE169,FF1550875801
0xbd380d,90E838DCE169,FF1574875801
0xbd3827,90E8D3C7E169,FF1564875801
0xbd3922,90E87B30E269,FF1510885801
0xbd3a3c,90E8CEEB4775,FF1568835801
0xbd3a57,90E87CC6E169,FF15D0865801
0xbd3aee,90E86DC1E169,FF15C0875801
0xbd3b4a,90E8532EE269,FF1510885801
0xbd3b73,90E82DCBE169,FF1550875801
0xbd3b93,90E80DCBE169,FF1550875801
0xbd3baf,90E8EE2DE269,FF1510885801
0xbd3c0d,90E838D8E169,FF1574875801
0xbd3c4c,90E8512DE269,FF1510885801
0xbd3c9e,90E8FF2CE269,FF1510885801
0xbd3d0b,90E8FFE84775,FF1568835801
0xbd3d2f,90E86BF64775,FF1558815801
0xbd3d70,90E8DAF34775,FF1560815801
0xbd3d97,90E8D3F54775,FF156C835801
0xbd3db5,90E8C5F74775,FF1590815801
0xbd4c86,90E8B3F0E469,FF1500885801
0xbd4d5c,90E8B316E569,FF1504885801
0xbd5328,90E812E9E469,FF156C885801
0xbd53ad,90E88CE9E469,FF1500885801
0xbd550c,90E89E8C4775,FF1504835801
0xbd55c5,90E8E58B4775,FF1504835801
0xbd5659,90E8518B4775,FF1504835801
0xbd58e3,90E8C7884775,FF1504835801
0xbd5cc4,90E8E6844775,FF1504835801
0xbd5e3a,90E870834775,FF1504835801
0xbd5f9e,90E80C824775,FF1504835801
0xbd60f7,90E8B3804775,FF1504835801
0xbd61a0,90E80A804775,FF1504835801
0xbd6304,90E8A67E4775,FF1504835801
0xbd63b2,90E8F87D4775,FF1504835801
0xbd6436,90E8747D4775,FF1504835801
0xbd6576,90E8347C4775,FF1504835801
0xbd6682,90E8287B4775,FF1504835801
0xbd6742,90E8687A4775,FF1504835801
0xbd6785,90E8257A4775,FF1504835801
0xbd6acc,90E8DE53E269,FF15AC885801
0xbd6b21,90E818D2E469,FF1500885801
0xbd6b4d,90E8FBCFE469,FF1508885801
0xbd6bfe,90E84ACFE469,FF1508885801
0xbd6d0d,90E82CD0E469,FF1500885801
0xbd6d22,90E84F00E269,FF15BC885801
0xbd6d3b,90E8B602E269,FF15F8865801
0xbd6dab,90E84602E269,FF15F8865801
0xbd6db9,90E88FCDE469,FF1508885801
0xbd6e41,90E8F8CEE469,FF1500885801
0xbd6e58,90E819FFE169,FF15BC885801
0xbd6e75,90E87C01E269,FF15F8865801
0xbd6f11,90E8E000E269,FF15F8865801
0xbd6f3c,90E80CCCE469,FF1508885801
0xbd7b99,90E9C26BE269,FF259C875801
0xbd7c48,90E8081FE269,FF15CC865801
0xbd7c53,90E83E24E269,FF15B4885801
0xbda666,90E8F540E269,FF159C875801
0xbdb156,90E80536E269,FF159C875801
0xbdb196,90E8C535E269,FF159C875801
0xbdb24c,90E80F35E269,FF159C875801
0xbdb417,90E84433E269,FF159C875801
0xbdb51a,90E84132E269,FF159C875801
0xbdbf94,90E82932E169,FF15A8885801
0xbdbf9e,90E87242E169,FF15A4885801
0xbde939,90E822FEE169,FF159C875801
0xbe063a,90E8102B4775,FF1560815801
0xbe080e,90E83C294775,FF1560815801
0xbe085c,90E83E294775,FF15A8815801
0xbe0868,90E842DA4675,FF15C4825801
0xbe0876,90E8D4284775,FF1560815801
0xbe08aa,90E8A0284775,FF1560815801
0xbe0928,90E822284775,FF1560815801
0xbe0996,90E8B4274775,FF1560815801
0xbe12d5,90E8E8DEE069,FF15A8885801
0xbe12df,90E831EFE069,FF15A4885801
0xbe15f7,90E853F24675,FF15D4815801
0xbe1678,90E8E2F24675,FF15AC815801
0xbe16c0,90E88A5B4875,FF1598815801
0xbe16f0,90E89A044775,FF15A0815801
0xbe1730,90E80A1C4775,FF15B4815801
0xbe1786,90E824FA4675,FF1554815801
0xbe17bf,90E82B194775,FF15EC815801
0xbe17c6,90E814094775,FF1570835801
0xbe17f6,90E8F4184775,FF15EC815801
0xbe17fd,90E8DD084775,FF1570835801
0xbe1810,90E8AA014B75,FF1528815801
0xbe1837,90E8A3C94675,FF1524815801
0xbe1860,90E9ACD9E469,FF25C8865801
0xbe1870,90E98F72E069,FF25AC875801
0xbe21d5,90E8150F4775,FF15EC815801
0xbe21dc,90E8FEFE4675,FF1570835801
0xbe220c,90E83EC84675,FF15DC815801
0xbe2213,90E8A7F74A75,FF1528815801
0xbe2223,90E877EF4675,FF1514815801
0xbe2424,90E826C64675,FF15DC815801
0xbe242b,90E88FF54A75,FF1528815801
0xbe2433,90E867ED4675,FF1514815801
0xbe2670,90E83AF54675,FF15D4825801
0xbe2723,90E857F24675,FF1520815801
0xbe279f,90E86B90E169,FF157C875801
0xbe27c3,90E8B6C5E169,FF15C4865801
0xbe2820,90E859C5E169,FF15C4865801
0xbe28a0,90E9B761E069,FF25C0865801
0xbe28ba,90E89D61E069,FF15C0865801
0xbe28de,90E81CE44675,FF1538815801
0xbe28e5,90E8E5E74675,FF15D0825801
0xbe29d4,90E8A5C3E169,FF15C4865801
0xbe2a60,90E8BAB74675,FF15D8825801
0xbe2a82,90E828094775,FF157C835801
0xbe2a99,90E8510B4775,FF1578835801
0xbe2ab3,90E897064775,FF1560815801
0xbe2b37,90E8205FE069,FF15C0865801
0xbe3940,90E9B560E369,FF25BC865801
0xbe395a,90E86A5AE369,FF15B8865801
0xbe3c53,90E8B776E169,FF1548875801
0xbe40bc,90E83959E369,FF15BC865801
0xbe40d1,90E82459E369,FF15BC865801
0xbe40fc,90E8C852E369,FF15B8865801
0xbe4111,90E8B352E369,FF15B8865801
0xbe456f,90E89B6DE169,FF1548875801
0xbe49ba,90E85069E169,FF1548875801
0xbe4ad7,90E83368E169,FF1548875801
0xbe63e2,90E8C85AE169,FF15AC885801
0xbe6628,90E8E24CE169,FF1548875801
0xbe6a76,90E8A5DDE069,FF15BC875801
0xbe6b66,90E8B5DCE069,FF15BC875801
0xbe7e6f,90E882F1E069,FF15F8865801
0xbe8032,90E8BFEFE069,FF15F8865801
0xbe9fd4,90E83613E169,FF1548875801
0xbea007,90E80313E169,FF1548875801
0xbeba64,90E8A6F8E069,FF1548875801
0xbeba97,90E873F8E069,FF1548875801
0xbebf81,90E8F92A4675,FF1540835801
0xbebf91,90E8692B4675,FF1514835801
0xbec094,90E8E6294675,FF1540835801
0xbec0a7,90E8532A4675,FF1514835801
0xbed004,90E806E3E069,FF1548875801
0xbed0d7,90E833E2E069,FF1548875801
0xbee090,90E87AD2E069,FF1548875801
0xbee0d3,90E837D2E069,FF1548875801
0xbee244,90E80459E369,FF1508885801
0xbee3df,90E82BCFE069,FF1548875801
0xbee504,90E806CEE069,FF1548875801
0xbee52f,90E8DBCDE069,FF1548875801
0xbee5a4,90E866CDE069,FF1548875801
0xbee5c4,90E846CDE069,FF1548875801
0xbef022,90E8E8C2E069,FF1548875801
0xbef069,90E8A1C2E069,FF1548875801
0xbef110,90E8FAC1E069,FF1548875801
0xbef153,90E8B7C1E069,FF1548875801
0xbef22f,90E8DBC0E069,FF1548875801
0xbef27d,90E88DC0E069,FF1548875801
0xbefc9a,90E870B6E069,FF1548875801
0xbf16fd,90E80D9CE069,FF1548875801
0xbf1721,90E8E99BE069,FF1548875801
0xbf1731,90E8D99BE069,FF1548875801
0xbf1761,90E8A99BE069,FF1548875801
0xbf1783,90E8879BE069,FF1548875801
0xbf1797,90E8739BE069,FF1548875801
0xbf219c,90E86E91E069,FF1548875801
0xbf21e2,90E82891E069,FF1548875801
0xbf3c6a,90E8DEFEE269,FF1508885801
0xbf3c90,90E8B8FEE269,FF1508885801
0xbf493f,90E809F2E269,FF1508885801
0xbf5f91,90E82AC1DF69,FF151C885801
0xbf5fb7,90E804C1DF69,FF151C885801
0xbf5fcd,90E8EEC0DF69,FF151C885801
0xbf5fea,90E8D1C0DF69,FF151C885801
0xbf600b,90E8B0C0DF69,FF151C885801
0xbf601a,90E8A1C0DF69,FF151C885801
0xbf6030,90E88D91DF69,FF15A8885801
0xbf603a,90E8C09FDF69,FF1564875801
0xbf6249,90E9C084E069,FF25B0865801
0xbf7563,90E8A671E069,FF15B0865801
0xbf7c23,90E827B54575,FF1560815801
0xbfd7bc,90E8BE4D9775,FF15C0895801
0xbfd7fd,90E86D3E9B75,FF15D0895801
0xbfe438,90E8924CDF69,FF15B0875801
0xc00464,90E8A6AEDF69,FF1548875801
0xc005c7,90E843ADDF69,FF1548875801
0xc0091d,90E9A562DF69,FF256C875801
0xc0092b,90E99762DF69,FF256C875801
0xc00e67,90E8A3A4DF69,FF1548875801
0xc0128f,90E87BA0DF69,FF1548875801
0xc012dd,90E82DA0DF69,FF1548875801
0xc0134b,90E8BF9FDF69,FF1548875801
0xc016b2,90E8589CDF69,FF1548875801
0xc01b0a,90E80098DF69,FF1548875801
0xc025e9,90E961C4DF69,FF25AC865801
0xc025f9,90E9A3C4DF69,FF25A8865801
0xc06016,90E8F386DF69,FF15B0865801
0xc06056,90E8468ADF69,FF15A8865801
0xc06096,90E8B489DF69,FF15AC865801
0xc060db,90E88086DF69,FF159C875801
0xc0615b,90E8AE85DF69,FF15B0865801
0xc061db,90E8C188DF69,FF15A8865801
0xc0626b,90E8DF87DF69,FF15AC865801
0xc070b6,90E85376DF69,FF15B0865801
0xc07106,90E80376DF69,FF15B0865801
0xc07369,90E8F273DF69,FF159C875801
0xc073f9,90E81073DF69,FF15B0865801
0xc07489,90E8D272DF69,FF159C875801
0xc07519,90E8F071DF69,FF15B0865801
0xc0a33f,90E81C44DF69,FF159C875801
0xc0a4ef,90E81A42DF69,FF15B0865801
0xc0a62f,90E82C41DF69,FF159C875801
0xc0a7df,90E82A3FDF69,FF15B0865801
0xc0a8af,90E8AC3EDF69,FF159C875801
0xc0aa4f,90E8BA3CDF69,FF15B0865801
0xc0abef,90E8AD3EDF69,FF15A8865801
0xc0ad8f,90E8BB3CDF69,FF15AC865801
0xc1c8b3,90E857EADD69,FF1548875801
0xc1c96e,90E89CE9DD69,FF1548875801
0xc1ca34,90E8D6E8DD69,FF1548875801
0xc1cb00,90E80AE8DD69,FF1548875801
0xc1cb7b,90E88FE7DD69,FF1548875801
0xc1cc79,90E812FBDD69,FF15EC865801
0xc1ccb3,90E8681FDE69,FF1570875801
0xc1d10c,90E8C9F3DD69,FF15A4865801
0xc1d12c,90E876F7DD69,FF15A0865801
0xc1d1a1,90E8FF34DD69,FF1550875801
0xc1d223,90E87D34DD69,FF1550875801
0xc1d49a,90E83BF0DD69,FF15A4865801
0xc1dc17,90E8F3DBDD69,FF157C875801
0xc1dc8f,90E87BDBDD69,FF157C875801
0xc1e4cd,90E8BEE2DD69,FF15EC865801
0xc1e78d,90E88E04DE69,FF1570875801
0xc1e799,90E88204DE69,FF1570875801
0xc1e7da,90E84104DE69,FF1570875801
0xc1e7e6,90E83504DE69,FF1570875801
0xc1e99e,90E87D02DE69,FF1570875801
0xc1e9aa,90E87102DE69,FF1570875801
0xc1f43a,90E851D3DD69,FF15EC865801
0xc1f6f2,90E899D0DD69,FF15EC865801
0xc1f898,90E82009DD69,FF1598875801
0xc1fdbe,90E821E6DC69,FF159C865801
0xc1ff01,90E81832DD69,FF1584875801
0xc1ff31,90E8E831DD69,FF1584875801
0xc1ff57,90E85061DC69,FF1564885801
0xc1ff77,90E8FAD3DD69,FF1518885801
0xc202e6,90E89D49DD69,FF1554875801
0xc20306,90E87D49DD69,FF1554875801
0xc20329,90E85A49DD69,FF1554875801
0xc20ada,90E8CD55DC69,FF1564885801
0xc20b2a,90E847C8DD69,FF1518885801
0xc20b7a,90E89F25DD69,FF1584875801
0xc20bba,90E85F25DD69,FF1584875801
0xc2105b,90E85DF1DC69,FF1598875801
0xc2107f,90E8DCEBDC69,FF15C0875801
0xc211f0,90E820F0DC69,FF15A4885801
0xc2125e,90E8B2EFDC69,FF15A4885801
0xc21521,90E8EFECDC69,FF15A4885801
0xc22cc3,90E8B7BD4275,FF1540835801
0xc22ce1,90E899BD4275,FF1540835801
0xc22d07,90E8F3BD4275,FF1514835801
0xc22d24,90E856BD4275,FF1540835801
0xc22d57,90E8A3BD4275,FF1514835801
0xc22d76,90E804BD4275,FF1540835801
0xc22dbc,90E8BEBC4275,FF1540835801
0xc22e12,90E868BC4275,FF1540835801
0xc22fdb,90E81FBB4275,FF1514835801
0xc22ffc,90E87EBA4275,FF1540835801
0xc23029,90E851BA4275,FF1540835801
0xc2303d,90E8BDBA4275,FF1514835801
0xc230b7,90E8C3B94275,FF1540835801
0xc230f7,90E883B94275,FF1540835801
0xc23143,90E8B7B94275,FF1514835801
0xc23164,90E816B94275,FF1540835801
0xc231b1,90E849B94275,FF1514835801
0xc231d9,90E8E1AF4275,FF1508835801
0xc231e9,90E861B04275,FF150C835801
0xc2328b,90E86FB84275,FF1514835801
0xc2337a,90E800B74275,FF1540835801
0xc2339f,90E85BB74275,FF1514835801
0xc233c4,90E836B74275,FF1514835801
0xc233de,90E89CB64275,FF1540835801
0xc23438,90E8C2B64275,FF1514835801
0xc234a1,90E8D9B54275,FF1540835801
0xc234f6,90E884B54275,FF1540835801
0xc235cd,90E82DB54275,FF1514835801
0xc235ee,90E88CB44275,FF1540835801
0xc2361f,90E85BB44275,FF1540835801
0xc23639,90E8C1B44275,FF1514835801
0xc23795,90E8E5B24275,FF1540835801
0xc237ac,90E84EB34275,FF1514835801
0xc237f3,90E887B24275,FF1540835801
0xc23849,90E831B24275,FF1540835801
0xc238af,90E8CBB14275,FF1540835801
0xc24271,90E809A84275,FF1540835801
0xc2428b,90E86FA84275,FF1514835801
0xc242c1,90E8B9A74275,FF1540835801
0xc242db,90E81FA84275,FF1514835801
0xc243f3,90E887A64275,FF1540835801
0xc24417,90E8E3A64275,FF1514835801
0xc24434,90E846A64275,FF1540835801
0xc24467,90E893A64275,FF1514835801
0xc24486,90E8F4A54275,FF1540835801
0xc2459c,90E8DEA44275,FF1540835801
0xc245f2,90E888A44275,FF1540835801
0xc24894,90E866A24275,FF1514835801
0xc24c63,90E8979E4275,FF1514835801
0xc24c84,90E8F69D4275,FF1540835801
0xc24cd1,90E8299E4275,FF1514835801
0xc24cf9,90E8C1944275,FF1508835801
0xc24d09,90E841954275,FF150C835801
0xc24e1b,90E8DF9C4275,FF1514835801
0xc25011,90E8699A4275,FF1540835801
0xc25066,90E8149A4275,FF1540835801
0xc250b1,90E8C9994275,FF1540835801
0xc25106,90E874994275,FF1540835801
0xc25153,90E827994275,FF1540835801
0xc251a9,90E8D1984275,FF1540835801
0xc251f8,90E882984275,FF1540835801
0xc2528a,90E8F0974275,FF1540835801
0xc252d1,90E8A9974275,FF1540835801
0xc25305,90E8F5974275,FF1514835801
0xc254a0,90E8DA954275,FF1540835801
0xc254c2,90E838964275,FF1514835801
0xc254ff,90E87B954275,FF1540835801
0xc25519,90E8E1954275,FF1514835801
0xc2555c,90E81E954275,FF1540835801
0xc25576,90E884954275,FF1514835801
0xc25605,90E875944275,FF1540835801
0xc2561c,90E8DE944275,FF1514835801
0xc257f3,90E887924275,FF1540835801
0xc25849,90E831924275,FF1540835801
0xc258af,90E8CB914275,FF1540835801
0xc258f3,90E887914275,FF1540835801
0xc25949,90E831914275,FF1540835801
0xc259af,90E8CB904275,FF1540835801
0xc25b88,90E8150EDD69,FF1510885801
0xc25df3,90E8AA0BDD69,FF1510885801
0xc267e6,90E8B701DD69,FF1510885801
0xc27898,90E86CF4DC69,FF1588885801
0xc27952,90E87153E069,FF15F0875801
0xc27a0e,90E82645DF69,FF15EC875801
0xc27b82,90E84151E069,FF15F0875801
0xc27e5f,90E8E4F20369,FF1594835801
0xc27ec9,90E8FA4DE069,FF15F0875801
0xc27f79,90E84A4DE069,FF15F0875801
0xc27fa9,90E81A4DE069,FF15F0875801
0xc282f9,90E8B13BDD69,FF15AC885801
0xc2845a,90E86948E069,FF15F0875801
0xc28468,90E85B48E069,FF15F0875801
0xc28475,90E84E48E069,FF15F0875801
0xc284a1,90E82248E069,FF15F0875801
0xc284ae,90E81548E069,FF15F0875801
0xc319c0,90E88821DF69,FF1508885801
0xc327ce,90E83645DC69,FF1588885801
0xc328ee,90E81644DC69,FF1588885801
0xc32e61,90E8A33EDC69,FF1588885801
0xc33463,90E857AD4175,FF1508835801
0xc33473,90E8D7AD4175,FF150C835801
0xc33db6,90E84E2FDC69,FF1588885801
0xc340cc,90E8382CDC69,FF1588885801
0xc34129,90E881A04175,FF1504835801
0xc341e8,90E8C29F4175,FF1504835801
0xc34326,90E8DE29DC69,FF1588885801
0xc34373,90E8479E4175,FF1508835801
0xc34383,90E8C79E4175,FF150C835801
0xc34532,90E83F28DC69,FF15BC885801
0xc34633,90E817EE4175,FF1544815801
0xc346a5,90E85F26DC69,FF1588885801
0xc347b6,90E804ED4175,FF1548815801
0xc347c9,90E841EC4175,FF154C815801
0xc3484e,90E85C994175,FF1504835801
0xc377e3,90E8F7B29175,FF15208A5801
0xc3780e,90E88C179275,FF152C8A5801
0xc3781b,90E84F964175,FF15CC825801
0xc37827,90E8C37F4175,FF15E0825801
0xc37e77,90E8836C4175,FF1514835801
0xc37e94,90E8E66B4175,FF1540835801
0xc380d1,90E833ECDB69,FF1588885801
0xc38447,90E8B3664175,FF1514835801
0xc38466,90E814664175,FF1540835801
0xc38603,90E8B75B4175,FF1508835801
0xc38613,90E8375C4175,FF150C835801
0xc38ba1,90E8D95E4175,FF1540835801
0xc38bbb,90E83F5F4175,FF1514835801
0xc38bf7,90E8035F4175,FF1514835801
0xc38c14,90E8665E4175,FF1540835801
0xc38c47,90E8B35E4175,FF1514835801
0xc38c66,90E8145E4175,FF1540835801
0xc38e4a,90E8B05C4175,FF1514835801
0xc38e6a,90E8105C4175,FF1540835801
0xc38ea9,90E8515C4175,FF1514835801
0xc38eca,90E8B05B4175,FF1540835801
0xc38f43,90E8375B4175,FF1540835801
0xc39035,90E8455A4175,FF1540835801
0xc39151,90E8B3DBDB69,FF1588885801
0xc3919e,90E8DC584175,FF1540835801
0xc392cc,90E82E584175,FF1514835801
0xc393ad,90E84D574175,FF1514835801
0xc39438,90E8C2564175,FF1514835801
0xc394a4,90E856564175,FF1514835801
0xc39695,90E865544175,FF1514835801
0xc39754,90E826534175,FF1540835801
0xc39788,90E872534175,FF1514835801
0xc397dd,90E89D524175,FF1540835801
0xc39873,90E847494175,FF1508835801
0xc39883,90E8C7494175,FF150C835801
0xc398bb,90E83F524175,FF1514835801
0xc398ef,90E80B524175,FF1514835801
0xc39ab6,90E844504175,FF1514835801
0xc39ad3,90E8A74F4175,FF1540835801
0xc39aee,90E88C4F4175,FF1540835801
0xc39b0e,90E8EC4F4175,FF1514835801
0xc39bbb,90E83F4F4175,FF1514835801
0xc39bf5,90E8054F4175,FF1514835801
0xc3acb3,90E807354175,FF1508835801
0xc3acc3,90E887354175,FF150C835801
0xc3b53b,90E8BF354175,FF1514835801
0xc3b617,90E8E3344175,FF1514835801
0xc3b634,90E846344175,FF1540835801
0xc3b661,90E819344175,FF1540835801
0xc3b687,90E873344175,FF1514835801
0xc3b6a6,90E8D4334175,FF1540835801
0xc3b6fe,90E8FC334175,FF1514835801
0xc3b73b,90E8BF334175,FF1514835801
0xc3b7ac,90E84E334175,FF1514835801
0xc3b7ca,90E8B0324175,FF1540835801
0xc3ba44,90E8B6304175,FF1514835801
0xc3baf8,90E802304175,FF1514835801
0xc3bb18,90E8622F4175,FF1540835801
0xc3bbae,90E84C2F4175,FF1514835801
0xc3bc1e,90E8DC2E4175,FF1514835801
0xc3bca0,90E85A2E4175,FF1514835801
0xc3bcc5,90E8B52D4175,FF1540835801
0xc3bcf8,90E8022E4175,FF1514835801
0xc3bef4,90E8862B4175,FF1540835801
0xc3bf2d,90E8CD2B4175,FF1514835801
0xc3bfe5,90E8952A4175,FF1540835801
0xc3c511,90E869254175,FF1540835801
0xc3c52b,90E8CF254175,FF1514835801
0xc3c567,90E893254175,FF1514835801
0xc3c584,90E8F6244175,FF1540835801
0xc3c7aa,90E850234175,FF1514835801
0xc3c7c8,90E8B2224175,FF1540835801
0xc3c887,90E873224175,FF1514835801
0xc3c954,90E826214175,FF1540835801
0xc3dae5,90E83611DC69,FF1570875801
0xc3db19,90E8C28FDB69,FF1514885801
0xc3db40,90E89B8FDB69,FF1514885801
0xc3db62,90E8798FDB69,FF1514885801
0xc3db8b,90E8508FDB69,FF1514885801
0xc3dbc7,90E8148FDB69,FF1514885801
0xc3dbe9,90E8F28EDB69,FF1514885801
0xc3edc1,90E8D9454175,FF1558815801
0xc3edd6,90E874434175,FF1560815801
0xc3fbe1,90E899EE4075,FF1540835801
0xc3fbfb,90E8FFEE4075,FF1514835801
0xc3fc31,90E849EE4075,FF1540835801
0xc3fc57,90E8A3EE4075,FF1514835801
0xc3fc76,90E804EE4075,FF1540835801
0xc3ff88,90E872EB4075,FF1514835801
0xc3ffa8,90E8D2EA4075,FF1540835801
0xc3ffe4,90E816EB4075,FF1514835801
0xc4004e,90E8ACEA4075,FF1514835801
0xc402f4,90E886E74075,FF1540835801
0xc40393,90E867E74075,FF1514835801
0xc4043e,90E8BCE64075,FF1514835801
0xc404c0,90E83AE64075,FF1514835801
0xc404e5,90E895E54075,FF1540835801
0xc40518,90E8E2E54075,FF1514835801
0xc4082b,90E94FE24075,FF2540835801
0xc4084a,90E8B0E24075,FF1514835801
0xc409ef,90E8AE5FDB69,FF1510885801
0xc40a40,90E85D5FDB69,FF1510885801
0xc40aa0,90E8FD5EDB69,FF1510885801
0xc40aff,90E89E5EDB69,FF1510885801
0xc40b50,90E84D5EDB69,FF1510885801
0xc40bb0,90E8ED5DDB69,FF1510885801
0xc41040,90E85D59DB69,FF1510885801
